gene,kegg_id,pathway_id,pathway_name
PRKCB,hsa:5579,path:hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
PRKCB,hsa:5579,path:hsa04082,Neuroactive ligand signaling - Homo sapiens (human)
PRKCB,hsa:5579,path:hsa04150,mTOR signaling pathway - Homo sapiens (human)
PRKCB,hsa:5579,path:hsa04270,Vascular smooth muscle contraction - Homo sapiens (human)
PRKCB,hsa:5579,path:hsa04310,Wnt signaling pathway - Homo sapiens (human)
PRKCB,hsa:5579,path:hsa04370,VEGF signaling pathway - Homo sapiens (human)
PRKCB,hsa:5579,path:hsa04510,Focal adhesion - Homo sapiens (human)
PRKCB,hsa:5579,path:hsa04517,IgSF CAM signaling - Homo sapiens (human)
PRKCB,hsa:5579,path:hsa04540,Gap junction - Homo sapiens (human)
PRKCB,hsa:5579,path:hsa04613,Neutrophil extracellular trap formation - Homo sapiens (human)
PRKCB,hsa:5579,path:hsa04650,Natural killer cell mediated cytotoxicity - Homo sapiens (human)
PRKCB,hsa:5579,path:hsa04662,B cell receptor signaling pathway - Homo sapiens (human)
PRKCB,hsa:5579,path:hsa04666,Fc gamma R-mediated phagosome formation - Homo sapiens (human)
PRKCB,hsa:5579,path:hsa04670,Leukocyte transendothelial migration - Homo sapiens (human)
PRKCB,hsa:5579,path:hsa04713,Circadian entrainment - Homo sapiens (human)
PRKCB,hsa:5579,path:hsa04720,Long-term potentiation - Homo sapiens (human)
PRKCB,hsa:5579,path:hsa04723,Retrograde endocannabinoid signaling - Homo sapiens (human)
PRKCB,hsa:5579,path:hsa04724,Glutamatergic synapse - Homo sapiens (human)
PRKCB,hsa:5579,path:hsa04725,Cholinergic synapse - Homo sapiens (human)
PRKCB,hsa:5579,path:hsa04726,Serotonergic synapse - Homo sapiens (human)
PRKCB,hsa:5579,path:hsa04727,GABAergic synapse - Homo sapiens (human)
PRKCB,hsa:5579,path:hsa04728,Dopaminergic synapse - Homo sapiens (human)
PRKCB,hsa:5579,path:hsa04730,Long-term depression - Homo sapiens (human)
PRKCB,hsa:5579,path:hsa04750,Inflammatory mediator regulation of TRP channels - Homo sapiens (human)
PRKCB,hsa:5579,path:hsa04911,Insulin secretion - Homo sapiens (human)
PRKCB,hsa:5579,path:hsa04912,GnRH signaling pathway - Homo sapiens (human)
PRKCB,hsa:5579,path:hsa04916,Melanogenesis - Homo sapiens (human)
PRKCB,hsa:5579,path:hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
PRKCB,hsa:5579,path:hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
PRKCB,hsa:5579,path:hsa04921,Oxytocin signaling pathway - Homo sapiens (human)
PRKCB,hsa:5579,path:hsa04925,Aldosterone synthesis and secretion - Homo sapiens (human)
PRKCB,hsa:5579,path:hsa04928,"Parathyroid hormone synthesis, secretion and action - Homo sapiens (human)"
PRKCB,hsa:5579,path:hsa04929,GnRH secretion - Homo sapiens (human)
PRKCB,hsa:5579,path:hsa04931,Insulin resistance - Homo sapiens (human)
PRKCB,hsa:5579,path:hsa04933,AGE-RAGE signaling pathway in diabetic complications - Homo sapiens (human)
PRKCB,hsa:5579,path:hsa04935,"Growth hormone synthesis, secretion and action - Homo sapiens (human)"
PRKCB,hsa:5579,path:hsa04960,Aldosterone-regulated sodium reabsorption - Homo sapiens (human)
PRKCB,hsa:5579,path:hsa04961,Endocrine and other factor-regulated calcium reabsorption - Homo sapiens (human)
PRKCB,hsa:5579,path:hsa04970,Salivary secretion - Homo sapiens (human)
PRKCB,hsa:5579,path:hsa04971,Gastric acid secretion - Homo sapiens (human)
PRKCB,hsa:5579,path:hsa04972,Pancreatic secretion - Homo sapiens (human)
PRKCB,hsa:5579,path:hsa04973,Carbohydrate digestion and absorption - Homo sapiens (human)
PRKCB,hsa:5579,path:hsa05017,Spinocerebellar ataxia - Homo sapiens (human)
PRKCB,hsa:5579,path:hsa05022,Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)
PRKCB,hsa:5579,path:hsa05031,Amphetamine addiction - Homo sapiens (human)
PRKCB,hsa:5579,path:hsa05032,Morphine addiction - Homo sapiens (human)
PRKCB,hsa:5579,path:hsa05140,Leishmaniasis - Homo sapiens (human)
PRKCB,hsa:5579,path:hsa05143,African trypanosomiasis - Homo sapiens (human)
PRKCB,hsa:5579,path:hsa05146,Amoebiasis - Homo sapiens (human)
PRKCB,hsa:5579,path:hsa05161,Hepatitis B - Homo sapiens (human)
PRKCB,hsa:5579,path:hsa05163,Human cytomegalovirus infection - Homo sapiens (human)
PRKCB,hsa:5579,path:hsa05164,Influenza A - Homo sapiens (human)
PRKCB,hsa:5579,path:hsa05170,Human immunodeficiency virus 1 infection - Homo sapiens (human)
PRKCB,hsa:5579,path:hsa05171,Coronavirus disease - COVID-19 - Homo sapiens (human)
PRKCB,hsa:5579,path:hsa05200,Pathways in cancer - Homo sapiens (human)
PRKCB,hsa:5579,path:hsa05205,Proteoglycans in cancer - Homo sapiens (human)
PRKCB,hsa:5579,path:hsa05206,MicroRNAs in cancer - Homo sapiens (human)
PRKCB,hsa:5579,path:hsa05207,Chemical carcinogenesis - receptor activation - Homo sapiens (human)
PRKCB,hsa:5579,path:hsa05214,Glioma - Homo sapiens (human)
PRKCB,hsa:5579,path:hsa05223,Non-small cell lung cancer - Homo sapiens (human)
PRKCB,hsa:5579,path:hsa05225,Hepatocellular carcinoma - Homo sapiens (human)
PRKCB,hsa:5579,path:hsa05231,Choline metabolism in cancer - Homo sapiens (human)
PRKCB,hsa:5579,path:hsa05415,Diabetic cardiomyopathy - Homo sapiens (human)
PRKCD,hsa:5580,path:hsa04062,Chemokine signaling pathway - Homo sapiens (human)
PRKCD,hsa:5580,path:hsa04140,Autophagy - animal - Homo sapiens (human)
PRKCD,hsa:5580,path:hsa04270,Vascular smooth muscle contraction - Homo sapiens (human)
PRKCD,hsa:5580,path:hsa04621,NOD-like receptor signaling pathway - Homo sapiens (human)
PRKCD,hsa:5580,path:hsa04625,C-type lectin receptor signaling pathway - Homo sapiens (human)
PRKCD,hsa:5580,path:hsa04666,Fc gamma R-mediated phagosome formation - Homo sapiens (human)
PRKCD,hsa:5580,path:hsa04722,Neurotrophin signaling pathway - Homo sapiens (human)
PRKCD,hsa:5580,path:hsa04750,Inflammatory mediator regulation of TRP channels - Homo sapiens (human)
PRKCD,hsa:5580,path:hsa04912,GnRH signaling pathway - Homo sapiens (human)
PRKCD,hsa:5580,path:hsa04915,Estrogen signaling pathway - Homo sapiens (human)
PRKCD,hsa:5580,path:hsa04930,Type II diabetes mellitus - Homo sapiens (human)
PRKCD,hsa:5580,path:hsa04931,Insulin resistance - Homo sapiens (human)
PRKCD,hsa:5580,path:hsa04933,AGE-RAGE signaling pathway in diabetic complications - Homo sapiens (human)
PRKCD,hsa:5580,path:hsa05020,Prion disease - Homo sapiens (human)
PRKCD,hsa:5580,path:hsa05131,Shigellosis - Homo sapiens (human)
PRKCD,hsa:5580,path:hsa05208,Chemical carcinogenesis - reactive oxygen species - Homo sapiens (human)
PRKCD,hsa:5580,path:hsa05415,Diabetic cardiomyopathy - Homo sapiens (human)
PRKCH,hsa:5583,path:hsa04270,Vascular smooth muscle contraction - Homo sapiens (human)
PRKCH,hsa:5583,path:hsa04750,Inflammatory mediator regulation of TRP channels - Homo sapiens (human)
PRKCZ,hsa:5590,path:hsa04015,Rap1 signaling pathway - Homo sapiens (human)
PRKCZ,hsa:5590,path:hsa04062,Chemokine signaling pathway - Homo sapiens (human)
PRKCZ,hsa:5590,path:hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
PRKCZ,hsa:5590,path:hsa04144,Endocytosis - Homo sapiens (human)
PRKCZ,hsa:5590,path:hsa04360,Axon guidance - Homo sapiens (human)
PRKCZ,hsa:5590,path:hsa04390,Hippo signaling pathway - Homo sapiens (human)
PRKCZ,hsa:5590,path:hsa04530,Tight junction - Homo sapiens (human)
PRKCZ,hsa:5590,path:hsa04611,Platelet activation - Homo sapiens (human)
PRKCZ,hsa:5590,path:hsa04910,Insulin signaling pathway - Homo sapiens (human)
PRKCZ,hsa:5590,path:hsa04926,Relaxin signaling pathway - Homo sapiens (human)
PRKCZ,hsa:5590,path:hsa04930,Type II diabetes mellitus - Homo sapiens (human)
PRKCZ,hsa:5590,path:hsa04931,Insulin resistance - Homo sapiens (human)
PRKCZ,hsa:5590,path:hsa04933,AGE-RAGE signaling pathway in diabetic complications - Homo sapiens (human)
PRKCZ,hsa:5590,path:hsa05165,Human papillomavirus infection - Homo sapiens (human)
PRKCZ,hsa:5590,path:hsa05415,Diabetic cardiomyopathy - Homo sapiens (human)
PRKCZ,hsa:5590,path:hsa05418,Fluid shear stress and atherosclerosis - Homo sapiens (human)
PRKG1,hsa:5592,path:hsa04022,cGMP-PKG signaling pathway - Homo sapiens (human)
PRKG1,hsa:5592,path:hsa04081,Hormone signaling - Homo sapiens (human)
PRKG1,hsa:5592,path:hsa04270,Vascular smooth muscle contraction - Homo sapiens (human)
PRKG1,hsa:5592,path:hsa04540,Gap junction - Homo sapiens (human)
PRKG1,hsa:5592,path:hsa04611,Platelet activation - Homo sapiens (human)
PRKG1,hsa:5592,path:hsa04713,Circadian entrainment - Homo sapiens (human)
PRKG1,hsa:5592,path:hsa04714,Thermogenesis - Homo sapiens (human)
PRKG1,hsa:5592,path:hsa04730,Long-term depression - Homo sapiens (human)
PRKG1,hsa:5592,path:hsa04740,Olfactory transduction - Homo sapiens (human)
PRKG1,hsa:5592,path:hsa04923,Regulation of lipolysis in adipocytes - Homo sapiens (human)
PRKG1,hsa:5592,path:hsa04970,Salivary secretion - Homo sapiens (human)
PTGER1,hsa:5731,path:hsa04020,Calcium signaling pathway - Homo sapiens (human)
PTGER1,hsa:5731,path:hsa04080,Neuroactive ligand-receptor interaction - Homo sapiens (human)
PTGER1,hsa:5731,path:hsa05163,Human cytomegalovirus infection - Homo sapiens (human)
PTGER1,hsa:5731,path:hsa05200,Pathways in cancer - Homo sapiens (human)
PTGER2,hsa:5732,path:hsa04024,cAMP signaling pathway - Homo sapiens (human)
PTGER2,hsa:5732,path:hsa04080,Neuroactive ligand-receptor interaction - Homo sapiens (human)
PTGER2,hsa:5732,path:hsa04148,Efferocytosis - Homo sapiens (human)
PTGER2,hsa:5732,path:hsa04750,Inflammatory mediator regulation of TRP channels - Homo sapiens (human)
PTGER2,hsa:5732,path:hsa04924,Renin secretion - Homo sapiens (human)
PTGER2,hsa:5732,path:hsa05163,Human cytomegalovirus infection - Homo sapiens (human)
PTGER2,hsa:5732,path:hsa05200,Pathways in cancer - Homo sapiens (human)
PTGER3,hsa:5733,path:hsa04020,Calcium signaling pathway - Homo sapiens (human)
PTGER3,hsa:5733,path:hsa04024,cAMP signaling pathway - Homo sapiens (human)
PTGER3,hsa:5733,path:hsa04080,Neuroactive ligand-receptor interaction - Homo sapiens (human)
PTGER3,hsa:5733,path:hsa04923,Regulation of lipolysis in adipocytes - Homo sapiens (human)
PTGER3,hsa:5733,path:hsa05163,Human cytomegalovirus infection - Homo sapiens (human)
PTGER3,hsa:5733,path:hsa05200,Pathways in cancer - Homo sapiens (human)
PTGER4,hsa:5734,path:hsa04080,Neuroactive ligand-receptor interaction - Homo sapiens (human)
PTGER4,hsa:5734,path:hsa04148,Efferocytosis - Homo sapiens (human)
PTGER4,hsa:5734,path:hsa04750,Inflammatory mediator regulation of TRP channels - Homo sapiens (human)
PTGER4,hsa:5734,path:hsa04924,Renin secretion - Homo sapiens (human)
PTGER4,hsa:5734,path:hsa05163,Human cytomegalovirus infection - Homo sapiens (human)
PTGER4,hsa:5734,path:hsa05165,Human papillomavirus infection - Homo sapiens (human)
PTGER4,hsa:5734,path:hsa05200,Pathways in cancer - Homo sapiens (human)
PTGS2,hsa:5743,path:hsa00590,Arachidonic acid metabolism - Homo sapiens (human)
PTGS2,hsa:5743,path:hsa01100,Metabolic pathways - Homo sapiens (human)
PTGS2,hsa:5743,path:hsa04064,NF-kappa B signaling pathway - Homo sapiens (human)
PTGS2,hsa:5743,path:hsa04148,Efferocytosis - Homo sapiens (human)
PTGS2,hsa:5743,path:hsa04370,VEGF signaling pathway - Homo sapiens (human)
PTGS2,hsa:5743,path:hsa04625,C-type lectin receptor signaling pathway - Homo sapiens (human)
PTGS2,hsa:5743,path:hsa04657,IL-17 signaling pathway - Homo sapiens (human)
PTGS2,hsa:5743,path:hsa04668,TNF signaling pathway - Homo sapiens (human)
PTGS2,hsa:5743,path:hsa04723,Retrograde endocannabinoid signaling - Homo sapiens (human)
PTGS2,hsa:5743,path:hsa04726,Serotonergic synapse - Homo sapiens (human)
PTGS2,hsa:5743,path:hsa04913,Ovarian steroidogenesis - Homo sapiens (human)
PTGS2,hsa:5743,path:hsa04921,Oxytocin signaling pathway - Homo sapiens (human)
PTGS2,hsa:5743,path:hsa04923,Regulation of lipolysis in adipocytes - Homo sapiens (human)
PTGS2,hsa:5743,path:hsa05010,Alzheimer disease - Homo sapiens (human)
PTGS2,hsa:5743,path:hsa05022,Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)
PTGS2,hsa:5743,path:hsa05140,Leishmaniasis - Homo sapiens (human)
PTGS2,hsa:5743,path:hsa05163,Human cytomegalovirus infection - Homo sapiens (human)
PTGS2,hsa:5743,path:hsa05165,Human papillomavirus infection - Homo sapiens (human)
PTGS2,hsa:5743,path:hsa05167,Kaposi sarcoma-associated herpesvirus infection - Homo sapiens (human)
PTGS2,hsa:5743,path:hsa05200,Pathways in cancer - Homo sapiens (human)
PTGS2,hsa:5743,path:hsa05204,Chemical carcinogenesis - DNA adducts - Homo sapiens (human)
PTGS2,hsa:5743,path:hsa05206,MicroRNAs in cancer - Homo sapiens (human)
PTGS2,hsa:5743,path:hsa05222,Small cell lung cancer - Homo sapiens (human)
RAC1,hsa:5879,path:hsa04010,MAPK signaling pathway - Homo sapiens (human)
RAC1,hsa:5879,path:hsa04014,Ras signaling pathway - Homo sapiens (human)
RAC1,hsa:5879,path:hsa04015,Rap1 signaling pathway - Homo sapiens (human)
RAC1,hsa:5879,path:hsa04024,cAMP signaling pathway - Homo sapiens (human)
RAC1,hsa:5879,path:hsa04062,Chemokine signaling pathway - Homo sapiens (human)
RAC1,hsa:5879,path:hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
RAC1,hsa:5879,path:hsa04145,Phagosome - Homo sapiens (human)
RAC1,hsa:5879,path:hsa04148,Efferocytosis - Homo sapiens (human)
RAC1,hsa:5879,path:hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human)
RAC1,hsa:5879,path:hsa04310,Wnt signaling pathway - Homo sapiens (human)
RAC1,hsa:5879,path:hsa04360,Axon guidance - Homo sapiens (human)
RAC1,hsa:5879,path:hsa04370,VEGF signaling pathway - Homo sapiens (human)
RAC1,hsa:5879,path:hsa04380,Osteoclast differentiation - Homo sapiens (human)
RAC1,hsa:5879,path:hsa04510,Focal adhesion - Homo sapiens (human)
RAC1,hsa:5879,path:hsa04517,IgSF CAM signaling - Homo sapiens (human)
RAC1,hsa:5879,path:hsa04518,Integrin signaling - Homo sapiens (human)
RAC1,hsa:5879,path:hsa04519,Cadherin signaling - Homo sapiens (human)
RAC1,hsa:5879,path:hsa04520,Adherens junction - Homo sapiens (human)
RAC1,hsa:5879,path:hsa04530,Tight junction - Homo sapiens (human)
RAC1,hsa:5879,path:hsa04613,Neutrophil extracellular trap formation - Homo sapiens (human)
RAC1,hsa:5879,path:hsa04620,Toll-like receptor signaling pathway - Homo sapiens (human)
RAC1,hsa:5879,path:hsa04650,Natural killer cell mediated cytotoxicity - Homo sapiens (human)
RAC1,hsa:5879,path:hsa04662,B cell receptor signaling pathway - Homo sapiens (human)
RAC1,hsa:5879,path:hsa04664,Fc epsilon RI signaling pathway - Homo sapiens (human)
RAC1,hsa:5879,path:hsa04666,Fc gamma R-mediated phagosome formation - Homo sapiens (human)
RAC1,hsa:5879,path:hsa04670,Leukocyte transendothelial migration - Homo sapiens (human)
RAC1,hsa:5879,path:hsa04722,Neurotrophin signaling pathway - Homo sapiens (human)
RAC1,hsa:5879,path:hsa04810,Regulation of actin cytoskeleton - Homo sapiens (human)
RAC1,hsa:5879,path:hsa04932,Non-alcoholic fatty liver disease - Homo sapiens (human)
RAC1,hsa:5879,path:hsa04933,AGE-RAGE signaling pathway in diabetic complications - Homo sapiens (human)
RAC1,hsa:5879,path:hsa04972,Pancreatic secretion - Homo sapiens (human)
RAC1,hsa:5879,path:hsa05014,Amyotrophic lateral sclerosis - Homo sapiens (human)
RAC1,hsa:5879,path:hsa05020,Prion disease - Homo sapiens (human)
RAC1,hsa:5879,path:hsa05022,Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)
RAC1,hsa:5879,path:hsa05100,Bacterial invasion of epithelial cells - Homo sapiens (human)
RAC1,hsa:5879,path:hsa05120,Epithelial cell signaling in Helicobacter pylori infection - Homo sapiens (human)
RAC1,hsa:5879,path:hsa05130,Pathogenic Escherichia coli infection - Homo sapiens (human)
RAC1,hsa:5879,path:hsa05131,Shigellosis - Homo sapiens (human)
RAC1,hsa:5879,path:hsa05132,Salmonella infection - Homo sapiens (human)
RAC1,hsa:5879,path:hsa05135,Yersinia infection - Homo sapiens (human)
RAC1,hsa:5879,path:hsa05163,Human cytomegalovirus infection - Homo sapiens (human)
RAC1,hsa:5879,path:hsa05167,Kaposi sarcoma-associated herpesvirus infection - Homo sapiens (human)
RAC1,hsa:5879,path:hsa05169,Epstein-Barr virus infection - Homo sapiens (human)
RAC1,hsa:5879,path:hsa05170,Human immunodeficiency virus 1 infection - Homo sapiens (human)
RAC1,hsa:5879,path:hsa05200,Pathways in cancer - Homo sapiens (human)
RAC1,hsa:5879,path:hsa05203,Viral carcinogenesis - Homo sapiens (human)
RAC1,hsa:5879,path:hsa05205,Proteoglycans in cancer - Homo sapiens (human)
RAC1,hsa:5879,path:hsa05208,Chemical carcinogenesis - reactive oxygen species - Homo sapiens (human)
RAC1,hsa:5879,path:hsa05210,Colorectal cancer - Homo sapiens (human)
RAC1,hsa:5879,path:hsa05211,Renal cell carcinoma - Homo sapiens (human)
RAC1,hsa:5879,path:hsa05212,Pancreatic cancer - Homo sapiens (human)
RAC1,hsa:5879,path:hsa05231,Choline metabolism in cancer - Homo sapiens (human)
RAC1,hsa:5879,path:hsa05415,Diabetic cardiomyopathy - Homo sapiens (human)
RAC1,hsa:5879,path:hsa05416,Viral myocarditis - Homo sapiens (human)
RAC1,hsa:5879,path:hsa05417,Lipid and atherosclerosis - Homo sapiens (human)
RAC1,hsa:5879,path:hsa05418,Fluid shear stress and atherosclerosis - Homo sapiens (human)
RAF1,hsa:5894,path:hsa01521,EGFR tyrosine kinase inhibitor resistance - Homo sapiens (human)
RAF1,hsa:5894,path:hsa01522,Endocrine resistance - Homo sapiens (human)
RAF1,hsa:5894,path:hsa04010,MAPK signaling pathway - Homo sapiens (human)
RAF1,hsa:5894,path:hsa04012,ErbB signaling pathway - Homo sapiens (human)
RAF1,hsa:5894,path:hsa04014,Ras signaling pathway - Homo sapiens (human)
RAF1,hsa:5894,path:hsa04015,Rap1 signaling pathway - Homo sapiens (human)
RAF1,hsa:5894,path:hsa04022,cGMP-PKG signaling pathway - Homo sapiens (human)
RAF1,hsa:5894,path:hsa04024,cAMP signaling pathway - Homo sapiens (human)
RAF1,hsa:5894,path:hsa04062,Chemokine signaling pathway - Homo sapiens (human)
RAF1,hsa:5894,path:hsa04068,FoxO signaling pathway - Homo sapiens (human)
RAF1,hsa:5894,path:hsa04071,Sphingolipid signaling pathway - Homo sapiens (human)
RAF1,hsa:5894,path:hsa04072,Phospholipase D signaling pathway - Homo sapiens (human)
RAF1,hsa:5894,path:hsa04140,Autophagy - animal - Homo sapiens (human)
RAF1,hsa:5894,path:hsa04150,mTOR signaling pathway - Homo sapiens (human)
RAF1,hsa:5894,path:hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human)
RAF1,hsa:5894,path:hsa04210,Apoptosis - Homo sapiens (human)
RAF1,hsa:5894,path:hsa04218,Cellular senescence - Homo sapiens (human)
RAF1,hsa:5894,path:hsa04270,Vascular smooth muscle contraction - Homo sapiens (human)
RAF1,hsa:5894,path:hsa04360,Axon guidance - Homo sapiens (human)
RAF1,hsa:5894,path:hsa04370,VEGF signaling pathway - Homo sapiens (human)
RAF1,hsa:5894,path:hsa04371,Apelin signaling pathway - Homo sapiens (human)
RAF1,hsa:5894,path:hsa04510,Focal adhesion - Homo sapiens (human)
RAF1,hsa:5894,path:hsa04519,Cadherin signaling - Homo sapiens (human)
RAF1,hsa:5894,path:hsa04540,Gap junction - Homo sapiens (human)
RAF1,hsa:5894,path:hsa04550,Signaling pathways regulating pluripotency of stem cells - Homo sapiens (human)
RAF1,hsa:5894,path:hsa04613,Neutrophil extracellular trap formation - Homo sapiens (human)
RAF1,hsa:5894,path:hsa04625,C-type lectin receptor signaling pathway - Homo sapiens (human)
RAF1,hsa:5894,path:hsa04630,JAK-STAT signaling pathway - Homo sapiens (human)
RAF1,hsa:5894,path:hsa04650,Natural killer cell mediated cytotoxicity - Homo sapiens (human)
RAF1,hsa:5894,path:hsa04660,T cell receptor signaling pathway - Homo sapiens (human)
RAF1,hsa:5894,path:hsa04662,B cell receptor signaling pathway - Homo sapiens (human)
RAF1,hsa:5894,path:hsa04664,Fc epsilon RI signaling pathway - Homo sapiens (human)
RAF1,hsa:5894,path:hsa04666,Fc gamma R-mediated phagosome formation - Homo sapiens (human)
RAF1,hsa:5894,path:hsa04720,Long-term potentiation - Homo sapiens (human)
RAF1,hsa:5894,path:hsa04722,Neurotrophin signaling pathway - Homo sapiens (human)
RAF1,hsa:5894,path:hsa04726,Serotonergic synapse - Homo sapiens (human)
RAF1,hsa:5894,path:hsa04730,Long-term depression - Homo sapiens (human)
RAF1,hsa:5894,path:hsa04810,Regulation of actin cytoskeleton - Homo sapiens (human)
RAF1,hsa:5894,path:hsa04910,Insulin signaling pathway - Homo sapiens (human)
RAF1,hsa:5894,path:hsa04912,GnRH signaling pathway - Homo sapiens (human)
RAF1,hsa:5894,path:hsa04914,Progesterone-mediated oocyte maturation - Homo sapiens (human)
RAF1,hsa:5894,path:hsa04915,Estrogen signaling pathway - Homo sapiens (human)
RAF1,hsa:5894,path:hsa04916,Melanogenesis - Homo sapiens (human)
RAF1,hsa:5894,path:hsa04917,Prolactin signaling pathway - Homo sapiens (human)
RAF1,hsa:5894,path:hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
RAF1,hsa:5894,path:hsa04921,Oxytocin signaling pathway - Homo sapiens (human)
RAF1,hsa:5894,path:hsa04926,Relaxin signaling pathway - Homo sapiens (human)
RAF1,hsa:5894,path:hsa04928,"Parathyroid hormone synthesis, secretion and action - Homo sapiens (human)"
RAF1,hsa:5894,path:hsa04929,GnRH secretion - Homo sapiens (human)
RAF1,hsa:5894,path:hsa04935,"Growth hormone synthesis, secretion and action - Homo sapiens (human)"
RAF1,hsa:5894,path:hsa05010,Alzheimer disease - Homo sapiens (human)
RAF1,hsa:5894,path:hsa05022,Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)
RAF1,hsa:5894,path:hsa05034,Alcoholism - Homo sapiens (human)
RAF1,hsa:5894,path:hsa05132,Salmonella infection - Homo sapiens (human)
RAF1,hsa:5894,path:hsa05152,Tuberculosis - Homo sapiens (human)
RAF1,hsa:5894,path:hsa05160,Hepatitis C - Homo sapiens (human)
RAF1,hsa:5894,path:hsa05161,Hepatitis B - Homo sapiens (human)
RAF1,hsa:5894,path:hsa05163,Human cytomegalovirus infection - Homo sapiens (human)
RAF1,hsa:5894,path:hsa05164,Influenza A - Homo sapiens (human)
RAF1,hsa:5894,path:hsa05165,Human papillomavirus infection - Homo sapiens (human)
RAF1,hsa:5894,path:hsa05167,Kaposi sarcoma-associated herpesvirus infection - Homo sapiens (human)
RAF1,hsa:5894,path:hsa05170,Human immunodeficiency virus 1 infection - Homo sapiens (human)
RAF1,hsa:5894,path:hsa05200,Pathways in cancer - Homo sapiens (human)
RAF1,hsa:5894,path:hsa05205,Proteoglycans in cancer - Homo sapiens (human)
RAF1,hsa:5894,path:hsa05206,MicroRNAs in cancer - Homo sapiens (human)
RAF1,hsa:5894,path:hsa05207,Chemical carcinogenesis - receptor activation - Homo sapiens (human)
RAF1,hsa:5894,path:hsa05208,Chemical carcinogenesis - reactive oxygen species - Homo sapiens (human)
RAF1,hsa:5894,path:hsa05210,Colorectal cancer - Homo sapiens (human)
RAF1,hsa:5894,path:hsa05211,Renal cell carcinoma - Homo sapiens (human)
RAF1,hsa:5894,path:hsa05212,Pancreatic cancer - Homo sapiens (human)
RAF1,hsa:5894,path:hsa05213,Endometrial cancer - Homo sapiens (human)
RAF1,hsa:5894,path:hsa05214,Glioma - Homo sapiens (human)
RAF1,hsa:5894,path:hsa05215,Prostate cancer - Homo sapiens (human)
RAF1,hsa:5894,path:hsa05218,Melanoma - Homo sapiens (human)
RAF1,hsa:5894,path:hsa05219,Bladder cancer - Homo sapiens (human)
RAF1,hsa:5894,path:hsa05220,Chronic myeloid leukemia - Homo sapiens (human)
RAF1,hsa:5894,path:hsa05221,Acute myeloid leukemia - Homo sapiens (human)
RAF1,hsa:5894,path:hsa05223,Non-small cell lung cancer - Homo sapiens (human)
RAF1,hsa:5894,path:hsa05224,Breast cancer - Homo sapiens (human)
RAF1,hsa:5894,path:hsa05225,Hepatocellular carcinoma - Homo sapiens (human)
RAF1,hsa:5894,path:hsa05226,Gastric cancer - Homo sapiens (human)
RAF1,hsa:5894,path:hsa05230,Central carbon metabolism in cancer - Homo sapiens (human)
RAF1,hsa:5894,path:hsa05231,Choline metabolism in cancer - Homo sapiens (human)
RAF1,hsa:5894,path:hsa05235,PD-L1 expression and PD-1 checkpoint pathway in cancer - Homo sapiens (human)
RAP1A,hsa:5906,path:hsa04010,MAPK signaling pathway - Homo sapiens (human)
RAP1A,hsa:5906,path:hsa04014,Ras signaling pathway - Homo sapiens (human)
RAP1A,hsa:5906,path:hsa04015,Rap1 signaling pathway - Homo sapiens (human)
RAP1A,hsa:5906,path:hsa04024,cAMP signaling pathway - Homo sapiens (human)
RAP1A,hsa:5906,path:hsa04062,Chemokine signaling pathway - Homo sapiens (human)
RAP1A,hsa:5906,path:hsa04510,Focal adhesion - Homo sapiens (human)
RAP1A,hsa:5906,path:hsa04517,IgSF CAM signaling - Homo sapiens (human)
RAP1A,hsa:5906,path:hsa04520,Adherens junction - Homo sapiens (human)
RAP1A,hsa:5906,path:hsa04530,Tight junction - Homo sapiens (human)
RAP1A,hsa:5906,path:hsa04611,Platelet activation - Homo sapiens (human)
RAP1A,hsa:5906,path:hsa04670,Leukocyte transendothelial migration - Homo sapiens (human)
RAP1A,hsa:5906,path:hsa04720,Long-term potentiation - Homo sapiens (human)
RAP1A,hsa:5906,path:hsa04722,Neurotrophin signaling pathway - Homo sapiens (human)
RAP1A,hsa:5906,path:hsa04934,Cushing syndrome - Homo sapiens (human)
RAP1A,hsa:5906,path:hsa04972,Pancreatic secretion - Homo sapiens (human)
RAP1A,hsa:5906,path:hsa05211,Renal cell carcinoma - Homo sapiens (human)
RAP1A,hsa:5906,path:hsa05417,Lipid and atherosclerosis - Homo sapiens (human)
RDX,hsa:5962,path:hsa04517,IgSF CAM signaling - Homo sapiens (human)
RDX,hsa:5962,path:hsa04530,Tight junction - Homo sapiens (human)
RDX,hsa:5962,path:hsa04810,Regulation of actin cytoskeleton - Homo sapiens (human)
RDX,hsa:5962,path:hsa05205,Proteoglycans in cancer - Homo sapiens (human)
RDX,hsa:5962,path:hsa05206,MicroRNAs in cancer - Homo sapiens (human)
RHOA,hsa:387,path:hsa04014,Ras signaling pathway - Homo sapiens (human)
